Reminder cannot be created in past.,לא ניתן ליצור תזכורת בעבר.,
Reminder set at {0},תזכורת מוגדרת ב-{0},
Remove,להסיר,
Remove Failed Jobs,הסר עבודות שנכשלו,
Remove Field,הסר שדה,
Remove Filter,הסר סינון,
Remove Section,הסר סעיף,
Remove all customizations?,הסר את כל ההתאמות האישיות?,
Remove all fields in the column,הסר את כל השדות בעמודה,
Remove column,הסר עמודה,
Remove field,הסר שדה,
Remove last column,הסר את העמודה האחרונה,
Remove page break,הסר מעבר עמוד,
Remove section,הסר קטע,
Remove tab,הסר את הכרטיסייה,
Removed {0},הוסר {0},
Rename,שינוי שם,
Rename Fieldname,שנה את שם השדה,
Rename {0},שינוי שם {0},
"Renamed files and replaced code in controllers, please check!","שמו קבצים ושמות קוד הוחלפו בבקרים, אנא בדקו!",
Render labels to the left and values to the right in this section,עיבוד תוויות משמאל וערכים מימין בחלק זה,
Reopen,פתח מחדש,
Repeat,חזור,
Repeat Header and Footer,חזור על כותרת עליונה וכותרת תחתונה,
Repeat On,חזור על פעולה ב,
Repeat Till,חזור עד,
Repeat on Day,חזור על היום,
Repeat on Days,חזור על ימים,
Repeat on Last Day of the Month,חזור על הפעולה ביום האחרון של החודש,
Repeat this Event,חזור על אירוע זה,
"Repeats like ""aaa"" are easy to guess",חזרות כמו &quot;AAA&quot; קלות לנחש,
"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""",חזרות כמו &quot;abcabcabc&quot; הם רק מעט יותר קשה לנחש מ &quot;ABC&quot;,
Repeats {0},חוזר על {0},
Replied,ענה,
Reply,תגובה,
Reply All,השב לכולם,
Report,"דו""ח",
Report Builder,Report Builder,
Report Column,דווח על עמודה,
Report Description,תיאור הדוח,
Report Document Error,דווח על שגיאת מסמך,
Report Filter,מסנן דוחות,
Report Filters,דווח על מסננים,
Report Hide,דווח הסתר,
Report Information,דווח על מידע,
Report Manager,"דו""ח מנהל",
Report Name,שם דוח,
"Report Name, Report Field and Fucntion are required to create a number card","נדרשים שם דוח, שדה דוח ופונקציה כדי ליצור כרטיס מספר",
Report Ref DocType,דיווח Ref DocType,
Report Reference Doctype,דווח על סוג מסמך התייחסות,
Report Type,סוג הדוח,
Report View,תצוגת דוח,
Report cannot be set for Single types,לא ניתן להגדיר דווח לסוגים יחיד,
"Report has no data, please modify the filters or change the Report Name","לדוח אין נתונים, אנא שנה את המסננים או שנה את שם הדוח",
"Report has no numeric fields, please change the Report Name","לדוח אין שדות מספריים, אנא שנה את שם הדוח",
"Report initiated, click to view status","הדוח התחיל, לחץ כדי להציג סטטוס",
Report limit reached,הגעת למגבלת הדיווח,
Report timed out.,תם הזמן הקצוב לדוח.,
Report updated successfully,הדוח עודכן בהצלחה,
Report was not saved (there were errors),הדו&quot;ח לא נשמר (היו טעויות),
Report with more than 10 columns looks better in Landscape mode.,דוח עם יותר מ -10 עמודות נראה טוב יותר במצב נוף.,
Report {0},דווח {0},
Report {0} deleted,הדוח {0} נמחק,
Report {0} is disabled,דווח {0} אינו זמין,
Report {0} saved,דוח {0} נשמר,
Report:,להגיש תלונה:,
Reports,דיווחים,
Reports & Masters,דוחות ומאסטרים,
Reports already in Queue,דיווחים כבר בתור,
Represents a User in the system.,מייצג משתמש במערכת.,
Represents the states allowed in one document and role assigned to change the state.,מייצג את המדינות מותרת במסמך אחד ותפקיד שהוקצה כדי לשנות את המצב.,
Request Account Deletion,בקש מחיקת חשבון,
Request Body,גוף הבקשה,
Request Data,בקש נתונים,
Request Description,תיאור בקשה,
Request Headers,כותרות בקשה,
Request ID,זיהוי בקשה,
Request Limit,מגבלת בקשה,
Request Method,שיטת בקשה,
Request Structure,מבנה בקשה,
Request Timed Out,תם זמן הבקשה,
Request Timeout,בקש פסק זמן,
Request URL,בקשת כתובת אתר,
Require Trusted Certificate,דרוש תעודה מהימנה,
"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com","דורש כל נתיב fdn חוקי. כלומר ou=groups,dc=example,dc=com",
"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com","דורש כל נתיב fdn חוקי. כלומר ou=users,dc=example,dc=com",
Res: {0},מילוי: {0},
Reset,אתחול,
Reset All Customizations,אפס את כל ההתאמות האישיות,
Reset Changes,אפס שינויים,
Reset Chart,אפס תרשים,
Reset Dashboard Customizations,אפס התאמות אישיות של לוח המחוונים,
Reset Fields,אפס שדות,
Reset LDAP Password,אפס את סיסמת LDAP,
Reset Layout,אפס פריסה,
Reset OTP Secret,אפס את סוד ה- OTP,
Reset Password,איפוס סיסמא,
Reset Password Key,מפתח איפוס סיסמא,
Reset Password Link Expiry Duration,אפס משך תפוגה של קישור סיסמה,
Reset Password Template,אפס תבנית סיסמה,
Reset Permissions for {0}?,איפוס הרשאות עבור {0}?,
Reset To Default,אפס לברירת מחדל,
Reset sorting,אפס את המיון,
Reset the password for your account,אפס את הסיסמה לחשבון שלך,
Reset to default,אפס לברירת המחדל,
Reset to defaults,איפוס לברירות מחדל,
Reset your password,לאפס את הסיסמה שלך,
Response,תגובה,
Response Type,סוג תגובה,
Rest of the day,שאר היום,
Restore,לשחזר,
Restore Original Permissions,שחזור הרשאות מקוריות,
Restore to default settings?,שחזור להגדרות ברירת המחדל?,
Restored,משוחזר,
Restoring Deleted Document,שחזור המסמך שנמחק,
Restrict IP,להגביל IP,
Restrict To Domain,הגבל לתחום,
Restrict to Domain,הגבל לתחום,
Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),להגביל את המשתמש מכתובת ה- IP זה בלבד. ניתן להוסיף כתובות IP מרובות על ידי הפרדה בפסיקים. כמו כן מקבל כתובות IP חלקיות כמו (111.111.111),
Restrictions,מגבלות,Title of message showing restrictions in list view
Result,תוצאה,
Resume Sending,המשך שליחה,
Retry,נסה שוב,
Retry Sending,נסה שוב לשלוח,
Return to the Verification screen and enter the code displayed by your authentication app,חזור למסך האימות והזן את הקוד המוצג על ידי אפליקציית האימות שלך,
Reverse Icon Color,הפוך אייקון צבע,
Revert,לחזור,
Revert Of,החזרה של,
Reverted,שב,
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,מחזיר אורך ל- {0} עבור &#39;{1}&#39; ב &#39;{2}&#39;. הגדרת האורך כ- {3} תגרום לקטיעת נתונים.,
Review,סקירה,
Review Level,רמת ביקורת,
Review Levels,סקור רמות,
Review Points,נקודות סקירה,
Reviews,ביקורות,
Revocation URI,URI לביטול,
Revoke,לבטל,
Revoked,מבוטל,
Rich Text,טקסט עשיר,
Right,תקין,
Right Bottom,ימין למטה,
Right Center,מרכז ימין,
Robots.txt,robots.txt,
Role,תפקיד,
Role 'All' will be given to all system + website users.,תפקיד &#39;הכל&#39; יינתן לכל משתמשי המערכת + האתר.,
Role 'Desk User' will be given to all system users.,התפקיד &#39;משתמש שולחני&#39; יינתן לכל משתמשי המערכת.,
Role Name,שם תפקיד,
Role Permission for Page and Report,אישור תפקיד לדף ולדוח,
Role Permissions,הרשאות תפקיד,
Role Permissions Manager,מנהל הרשאות התפקיד,
Role Profile,פרופיל תפקיד,
Role and Level,תפקיד ורמה,
Role has been set as per the user type {0},התפקיד הוגדר לפי סוג המשתמש {0},
Roles,תפקידים,
Roles & Permissions,תפקידים והרשאות,
Roles Assigned,תפקידים שהוקצו,
Roles HTML,תפקידי HTML,
Roles Html,תפקידי HTML,
Roles can be set for users from their User page.,ניתן להגדיר תפקידים עבור משתמשים מדף המשתמש שלהם.,
Root {0} cannot be deleted,שורש {0} לא ניתן למחוק,
Round Robin,רובין העגול,
Rounding Method,שיטת עיגול,
Route,מסלול,
Route History,היסטוריית מסלולים,
Route Redirects,הפניית מסלול מחדש,
"Route: Example ""/app""",מסלול: דוגמה &quot;/app&quot;,
Row,שורה,
Row #,שורה מספר,
Row # {0}: Non administrator user can not set the role {1} to the custom doctype,שורה מס&#39; {0}: משתמש שאינו מנהל מערכת אינו יכול להגדיר את התפקיד {1} ל-doctype המותאם אישית,
Row #{0}:,# השורה {0}:,
Row #{}: Fieldname is required,שורה #{}: נדרש שם שדה,
Row Index,מדד שורות,
Row Indexes,אינדקסים של שורות,
Row Name,שם שורה,
Row Number,מספר שורה,
Row Values Changed,ערכי השורות השתנו,
Row {0},שורה {0},
Row {0}: Not allowed to disable Mandatory for standard fields,שורה {0}: אסור להשבית חובה עבור שדות סטנדרטיים,
Row {0}: Not allowed to enable Allow on Submit for standard fields,שורת {0}: לא תורשה לאפשר אפשר בשלח לשדות סטנדרטיים,
Rows Added,שורות נוסף,
Rows Removed,שורות הוסרו,
Rule,כלל,
Rule Conditions,תנאי הכלל,
Rule Name,שם החוק,
"Rule for this doctype, role, permlevel and if-owner combination already exists.","כלל עבור השילוב הזה של doctype, תפקיד, permlevel ו-אם-בעלים כבר קיים.",
Rules defining transition of state in the workflow.,כללים המגדירים מעבר של מדינה בזרימת העבודה.,
"Rules for how states are transitions, like next state and which role is allowed to change state etc.","כללים לכיצד מדינות הן מעברים, כמו המדינה, ואשר התפקיד הבאים מותר לשנות את המדינה וכו '",
Rules with higher priority number will be applied first.,תחילה יוחלו כללים עם מספר עדיפות גבוה יותר.,
Run Jobs only Daily if Inactive For (Days),הפעל משרות רק מדי יום אם אינו פעיל במשך (ימים),
Run scheduled jobs only if checked,הפעל עבודות מתוכננות רק אם בדקתי,
